월,대여소번호,대여소명,대여구분,성별,연령대코드,이용건수,운동량,탄소량,이동거리,이용시간,연령구분
6,826,826. 서울역 서부교차로2,2,0,4,1,46.65,0.35,1530.0,12,0
6,826,826. 서울역 서부교차로2,2,2,1,1,28.18,0.29,1270.63,8,0
6,826,826. 서울역 서부교차로2,2,2,2,41,2617.92,24.94,107510.99,969,1
6,826,826. 서울역 서부교차로2,2,2,3,27,1671.54,16.57,71396.42,639,1
6,826,826. 서울역 서부교차로2,2,2,4,4,197.64,2.16,9276.47,93,0
6,826,826. 서울역 서부교차로2,2,2,0,5,415.51,3.15,13590.0,110,0
6,826,826. 서울역 서부교차로2,2,1,1,17,1661.61,14.6,62880.3,702,0
6,826,826. 서울역 서부교차로2,2,1,2,34,3191.34,27.2,117240.41,878,1
6,826,826. 서울역 서부교차로2,2,1,3,39,3926.88,30.63,132033.8,1198,1
6,826,826. 서울역 서부교차로2,2,1,4,19,2249.48,17.21,74166.87,501,0
6,826,826. 서울역 서부교차로2,2,1,5,4,282.17,2.25,9698.46,55,0
6,826,826. 서울역 서부교차로2,2,1,0,10,1357.18,11.16,48096.7,462,0
6,826,826. 서울역 서부교차로2,3,0,1,4,279.78,2.27,9743.67,120,0
6,826,826. 서울역 서부교차로2,3,0,2,125,7691.06,67.4,290616.66,2155,1
6,826,826. 서울역 서부교차로2,3,0,3,104,10493.6,82.93,357307.88,2155,1
6,826,826. 서울역 서부교차로2,3,0,4,80,5161.48,43.71,188715.15,1519,0
6,826,826. 서울역 서부교차로2,3,0,5,39,3401.99,26.4,113759.83,938,0
6,826,826. 서울역 서부교차로2,3,0,6,4,322.73,2.79,12057.76,73,0
6,826,826. 서울역 서부교차로2,3,0,7,3,246.72,2.18,9410.0,75,0
6,826,826. 서울역 서부교차로2,3,0,0,11,651.85,6.03,26070.06,296,0
6,826,826. 서울역 서부교차로2,3,0,2,14,861.33,7.17,30894.22,192,1
6,826,826. 서울역 서부교차로2,3,0,3,5,362.33,3.51,15125.75,108,1
6,826,826. 서울역 서부교차로2,3,0,5,4,552.3,3.94,16944.59,130,0
6,826,826. 서울역 서부교차로2,3,2,1,6,206.07,2.29,9889.15,60,0
6,826,826. 서울역 서부교차로2,3,2,2,61,3019.59,29.42,127007.49,945,1
6,826,826. 서울역 서부교차로2,3,2,3,83,4870.32,49.47,213131.68,1596,1
6,826,826. 서울역 서부교차로2,3,2,4,36,1652.88,17.44,75195.47,618,0
6,826,826. 서울역 서부교차로2,3,2,5,9,626.01,6.56,28259.6,182,0
6,826,826. 서울역 서부교차로2,3,2,6,1,27.41,0.22,948.28,4,0
6,826,826. 서울역 서부교차로2,3,2,7,2,112.57,1.03,4441.69,39,0
6,826,826. 서울역 서부교차로2,3,2,0,25,957.12,9.13,39287.36,378,0
6,826,826. 서울역 서부교차로2,3,1,1,6,637.61,5.92,25475.35,183,0
6,826,826. 서울역 서부교차로2,3,1,2,131,10715.5,83.09,358058.2,2658,1
6,826,826. 서울역 서부교차로2,3,1,3,276,18441.66,139.76,602550.47,5922,1
6,826,826. 서울역 서부교차로2,3,1,4,197,17890.45,130.73,563777.03,3574,0
6,826,826. 서울역 서부교차로2,3,1,5,56,7738.0,64.34,277276.68,1502,0
6,826,826. 서울역 서부교차로2,3,1,6,25,2313.51,18.08,77891.79,656,0
6,826,826. 서울역 서부교차로2,3,1,7,9,323.52,2.71,11670.87,76,0
6,826,826. 서울역 서부교차로2,3,1,0,105,9800.47,79.81,344000.43,2527,0
6,827,827. 국군복지단,1,0,0,2,129.32,1.17,5024.23,86,0
6,827,827. 국군복지단,2,0,1,1,109.62,0.86,3691.07,31,0
6,827,827. 국군복지단,2,0,2,9,407.94,3.59,15467.87,131,1
6,827,827. 국군복지단,2,0,3,5,214.72,1.98,8542.12,194,1
6,827,827. 국군복지단,2,0,4,2,85.38,0.63,2721.56,14,0
6,827,827. 국군복지단,2,0,5,1,99.79,0.84,3600.0,24,0
6,827,827. 국군복지단,2,0,7,2,73.75,0.51,2191.2,21,0
6,827,827. 국군복지단,2,0,0,3,136.66,1.33,5751.79,77,0
6,827,827. 국군복지단,2,0,2,1,31.36,0.28,1218.38,7,1
6,827,827. 국군복지단,2,2,3,1,95.9,1.02,4403.04,52,1
6,827,827. 국군복지단,2,2,4,1,26.22,0.27,1182.22,14,0
6,827,827. 국군복지단,2,2,0,1,47.73,0.43,1854.5,12,0
6,827,827. 국군복지단,2,1,1,2,202.08,1.88,8100.45,55,0
6,827,827. 국군복지단,2,1,2,19,1384.53,12.26,52837.54,327,1
6,827,827. 국군복지단,2,1,3,7,343.12,2.9,12475.88,71,1
6,827,827. 국군복지단,2,1,4,2,147.47,1.02,4420.0,18,0
6,827,827. 국군복지단,2,1,5,8,439.72,3.48,14984.28,98,0
6,827,827. 국군복지단,2,1,0,5,217.76,1.86,8023.8,78,0
6,827,827. 국군복지단,3,0,2,19,898.87,8.35,36016.63,217,1
6,827,827. 국군복지단,3,0,3,22,901.52,7.04,30278.37,173,1
6,827,827. 국군복지단,3,0,4,3,94.64,0.85,3676.41,23,0
6,827,827. 국군복지단,3,0,5,22,1226.8,9.23,39717.36,676,0
6,827,827. 국군복지단,3,0,6,1,18.84,0.15,651.82,5,0
6,827,827. 국군복지단,3,0,0,3,265.45,2.46,10640.0,74,0
6,827,827. 국군복지단,3,0,2,6,554.72,4.35,18677.56,172,1
6,827,827. 국군복지단,3,0,3,3,79.08,0.98,4248.91,26,1
6,827,827. 국군복지단,3,0,5,2,57.16,0.52,2220.89,11,0
6,827,827. 국군복지단,3,2,2,19,526.47,5.2,22473.35,264,1
6,827,827. 국군복지단,3,2,3,25,951.78,11.39,49090.14,424,1
6,827,827. 국군복지단,3,2,4,25,1021.9,10.15,43699.2,433,0
6,827,827. 국군복지단,3,2,5,6,1126.46,10.95,47195.65,304,0
6,827,827. 국군복지단,3,2,0,2,72.54,0.83,3608.59,24,0
6,827,827. 국군복지단,3,1,1,5,343.76,4.13,17813.65,103,0
6,827,827. 국군복지단,3,1,2,33,1136.23,9.29,40096.21,252,1
6,827,827. 국군복지단,3,1,3,73,3529.9,26.92,115992.79,732,1
6,827,827. 국군복지단,3,1,4,101,5377.94,41.17,177589.6,1108,0
6,827,827. 국군복지단,3,1,5,97,5826.75,46.31,199595.26,1738,0
6,827,827. 국군복지단,3,1,6,1,60.94,0.44,1900.0,5,0
6,827,827. 국군복지단,3,1,0,19,889.45,7.81,33615.72,438,0
6,828,828. 숙대입구역 8번,0,2,2,2,232.75,2.73,11755.21,166,1
6,828,828. 숙대입구역 8번,0,1,2,4,619.59,4.98,21470.15,130,1
6,828,828. 숙대입구역 8번,1,0,0,42,5066.42,45.65,196830.44,1749,0
6,828,828. 숙대입구역 8번,2,0,1,3,246.7,1.97,8511.59,73,0
6,828,828. 숙대입구역 8번,2,0,2,72,5361.73,48.94,211017.28,1772,1
6,828,828. 숙대입구역 8번,2,0,3,16,1285.03,11.07,47727.32,454,1
6,828,828. 숙대입구역 8번,2,0,4,16,2053.23,15.71,67748.3,441,0
6,828,828. 숙대입구역 8번,2,0,5,3,357.71,2.31,9955.62,66,0
6,828,828. 숙대입구역 8번,2,0,6,1,69.85,0.68,2940.0,47,0
6,828,828. 숙대입구역 8번,2,0,0,3,200.75,1.96,8449.2,121,0
6,828,828. 숙대입구역 8번,2,0,2,7,499.18,4.34,18700.54,302,1
6,828,828. 숙대입구역 8번,2,0,4,1,58.43,0.53,2270.0,13,0
6,828,828. 숙대입구역 8번,2,2,1,7,666.58,6.44,27735.74,295,0
6,828,828. 숙대입구역 8번,2,2,2,71,7468.65,72.12,310849.83,2583,1
6,828,828. 숙대입구역 8번,2,2,3,21,1841.74,20.34,87702.09,616,1
6,828,828. 숙대입구역 8번,2,2,4,7,427.56,3.7,15947.95,106,0
6,828,828. 숙대입구역 8번,2,2,0,13,1403.7,12.86,55487.26,563,0
6,828,828. 숙대입구역 8번,2,1,1,13,1120.92,8.64,37181.74,313,0
6,828,828. 숙대입구역 8번,2,1,2,81,8654.39,72.1,310772.23,2330,1
6,828,828. 숙대입구역 8번,2,1,3,29,3142.59,24.3,104698.78,824,1
6,828,828. 숙대입구역 8번,2,1,4,8,823.43,7.47,32235.04,258,0
6,828,828. 숙대입구역 8번,2,1,5,5,496.08,4.2,18061.7,158,0
6,828,828. 숙대입구역 8번,2,1,0,13,976.58,8.35,35873.09,279,0
6,828,828. 숙대입구역 8번,3,0,1,5,504.74,4.07,17582.11,109,0
6,828,828. 숙대입구역 8번,3,0,2,145,7483.13,66.22,285108.73,2545,1
6,828,828. 숙대입구역 8번,3,0,3,73,4830.53,41.26,177989.09,1424,1
6,828,828. 숙대입구역 8번,3,0,4,26,2371.41,17.51,75517.26,557,0
6,828,828. 숙대입구역 8번,3,0,5,24,1133.01,9.52,41125.39,430,0
6,828,828. 숙대입구역 8번,3,0,6,1,144.27,1.17,5060.0,29,0
6,828,828. 숙대입구역 8번,3,0,0,19,1000.69,8.66,37288.0,280,0
6,828,828. 숙대입구역 8번,3,0,2,13,1075.46,8.62,37153.41,325,1
6,828,828. 숙대입구역 8번,3,0,3,14,929.18,8.41,36242.27,302,1
6,828,828. 숙대입구역 8번,3,2,1,9,174.56,1.74,7488.31,81,0
6,828,828. 숙대입구역 8번,3,2,2,118,4858.32,50.25,216604.03,1783,1
6,828,828. 숙대입구역 8번,3,2,3,82,4392.82,43.2,186510.79,1807,1
6,828,828. 숙대입구역 8번,3,2,4,23,1787.61,17.42,75090.55,563,0
6,828,828. 숙대입구역 8번,3,2,5,6,255.42,2.64,11376.33,93,0
6,828,828. 숙대입구역 8번,3,2,6,2,172.63,2.07,8920.0,146,0
6,828,828. 숙대입구역 8번,3,2,7,2,42.55,0.33,1451.91,6,0
6,828,828. 숙대입구역 8번,3,2,0,27,1441.64,13.71,59084.41,679,0
6,828,828. 숙대입구역 8번,3,1,1,28,1095.49,9.11,39307.88,453,0
6,828,828. 숙대입구역 8번,3,1,2,107,7487.94,59.82,257938.92,1717,1
6,828,828. 숙대입구역 8번,3,1,3,127,7323.72,58.48,252161.76,2181,1
6,828,828. 숙대입구역 8번,3,1,4,86,6052.6,46.77,201313.4,1480,0
6,828,828. 숙대입구역 8번,3,1,5,34,3093.93,26.65,114938.91,946,0
6,828,828. 숙대입구역 8번,3,1,6,21,1507.08,13.7,58984.94,1075,0
6,828,828. 숙대입구역 8번,3,1,0,37,2112.87,16.73,71993.12,728,0
6,829,829. 베르가모앞,0,0,2,3,154.3,1.39,5994.15,39,1
6,829,829. 베르가모앞,0,0,3,2,124.27,1.05,4548.13,35,1
6,829,829. 베르가모앞,0,2,2,9,1041.1,10.26,44181.22,377,1
6,829,829. 베르가모앞,0,2,3,2,67.39,0.82,3545.45,34,1
6,829,829. 베르가모앞,0,2,0,2,333.57,3.9,16846.95,91,0
6,829,829. 베르가모앞,0,1,1,2,151.94,1.37,5930.0,37,0
6,829,829. 베르가모앞,0,1,2,3,414.27,3.67,15854.75,135,1
6,829,829. 베르가모앞,0,1,3,2,362.17,3.26,14070.0,69,1
6,829,829. 베르가모앞,1,0,0,79,8719.92,78.56,338767.63,3596,0
6,829,829. 베르가모앞,1,2,0,1,48.75,0.44,1893.89,16,0
6,829,829. 베르가모앞,2,0,1,7,623.66,5.7,24523.8,167,0
6,829,829. 베르가모앞,2,0,2,166,19208.29,176.79,761910.17,6067,1
6,829,829. 베르가모앞,2,0,3,62,8352.63,78.11,336775.82,2372,1
6,829,829. 베르가모앞,2,0,4,21,3294.26,25.69,110684.6,986,0
6,829,829. 베르가모앞,2,0,5,4,478.24,3.79,16337.72,144,0
6,829,829. 베르가모앞,2,0,0,9,2516.5,21.49,92680.27,499,0
6,829,829. 베르가모앞,2,0,1,1,67.99,0.75,3239.63,69,0
6,829,829. 베르가모앞,2,0,2,15,2558.91,22.77,98126.81,636,1
6,829,829. 베르가모앞,2,0,3,10,886.73,8.13,35004.11,327,1
6,829,829. 베르가모앞,2,0,4,2,65.71,0.56,2448.83,21,0
6,829,829. 베르가모앞,2,0,5,2,663.26,6.59,28380.0,317,0
6,829,829. 베르가모앞,2,2,1,7,726.17,6.62,28533.4,277,0
6,829,829. 베르가모앞,2,2,2,156,17987.85,174.9,754087.83,6887,1
6,829,829. 베르가모앞,2,2,3,67,8687.17,85.47,368573.98,2750,1
6,829,829. 베르가모앞,2,2,4,12,1740.08,16.48,71116.02,463,0
6,829,829. 베르가모앞,2,2,5,10,1690.75,16.93,72973.63,600,0
6,829,829. 베르가모앞,2,2,6,16,4540.81,33.7,145243.81,712,0
6,829,829. 베르가모앞,2,2,0,36,4192.27,40.01,172461.81,1832,0
6,829,829. 베르가모앞,2,1,1,38,4938.09,42.39,182786.9,1431,0
6,829,829. 베르가모앞,2,1,2,112,14539.94,117.3,505517.04,4249,1
6,829,829. 베르가모앞,2,1,3,72,11981.48,92.61,399291.38,2743,1
6,829,829. 베르가모앞,2,1,4,18,1964.96,16.3,70224.51,667,0
6,829,829. 베르가모앞,2,1,5,6,566.12,4.66,20107.74,179,0
6,829,829. 베르가모앞,2,1,6,2,441.13,4.02,17349.22,151,0
6,829,829. 베르가모앞,2,1,0,21,3157.7,25.98,112050.75,934,0
6,829,829. 베르가모앞,3,0,2,205,21916.92,195.65,843380.21,5870,1
6,829,829. 베르가모앞,3,0,3,182,20333.76,177.91,767199.75,4515,1
6,829,829. 베르가모앞,3,0,4,80,13550.75,105.32,453947.1,2636,0
6,829,829. 베르가모앞,3,0,5,35,4386.26,38.1,164182.21,1399,0
6,829,829. 베르가모앞,3,0,6,10,1305.68,11.5,49580.65,304,0
6,829,829. 베르가모앞,3,0,0,20,2853.94,26.57,114608.73,784,0
6,829,829. 베르가모앞,3,0,2,41,4058.2,36.59,157756.64,1201,1
6,829,829. 베르가모앞,3,0,3,14,1517.47,12.63,54336.16,431,1
6,829,829. 베르가모앞,3,0,4,9,847.72,6.89,29726.68,191,0
6,829,829. 베르가모앞,3,0,5,5,411.49,3.35,14437.09,125,0
6,829,829. 베르가모앞,3,2,1,1,2.34,0.03,111.3,58,0
6,829,829. 베르가모앞,3,2,2,112,11639.77,115.45,497445.14,3295,1
6,829,829. 베르가모앞,3,2,3,107,10961.71,111.23,479534.52,3832,1
6,829,829. 베르가모앞,3,2,4,71,8291.84,79.74,343883.87,2460,0
6,829,829. 베르가모앞,3,2,5,42,5090.07,50.96,219574.57,1583,0
6,829,829. 베르가모앞,3,2,6,10,1570.21,13.48,58016.24,418,0
6,829,829. 베르가모앞,3,2,7,1,363.53,3.55,15300.0,40,0
6,829,829. 베르가모앞,3,2,0,37,3904.58,37.33,160877.02,1113,0
6,829,829. 베르가모앞,3,1,1,18,1646.18,13.93,60081.01,412,0
6,829,829. 베르가모앞,3,1,2,155,17495.8,131.93,568584.21,4172,1
6,829,829. 베르가모앞,3,1,3,229,29366.66,230.95,995585.54,6402,1
6,829,829. 베르가모앞,3,1,4,131,21291.54,158.86,684785.03,4079,0
6,829,829. 베르가모앞,3,1,5,77,9857.72,80.45,346736.04,2384,0
6,829,829. 베르가모앞,3,1,6,47,3852.02,31.54,135956.75,1040,0
6,829,829. 베르가모앞,3,1,7,2,347.67,2.39,10328.93,76,0
6,829,829. 베르가모앞,3,1,0,43,4824.88,36.79,158568.57,1186,0
6,830,830. 청암자이아파트앞,0,2,4,3,626.42,6.11,26364.37,230,0
6,830,830. 청암자이아파트앞,1,0,0,7,1092.74,9.84,42452.65,306,0
6,830,830. 청암자이아파트앞,2,0,2,7,853.95,7.99,34476.69,208,1
6,830,830. 청암자이아파트앞,2,0,3,2,81.09,0.67,2854.97,24,1
6,830,830. 청암자이아파트앞,2,0,4,5,334.59,2.77,11905.43,101,0
6,830,830. 청암자이아파트앞,2,0,0,1,61.58,0.72,3110.0,31,0
6,830,830. 청암자이아파트앞,2,0,3,2,4.63,0.06,260.0,4,1
6,830,830. 청암자이아파트앞,2,2,1,3,549.31,5.48,23673.27,206,0
6,830,830. 청암자이아파트앞,2,2,2,4,338.65,3.33,14331.28,135,1
6,830,830. 청암자이아파트앞,2,2,3,3,282.03,3.05,13189.06,132,1
6,830,830. 청암자이아파트앞,2,2,4,3,294.22,3.0,12932.14,124,0
6,830,830. 청암자이아파트앞,2,2,0,1,159.43,1.56,6710.0,34,0
6,830,830. 청암자이아파트앞,2,1,1,6,580.14,4.92,21194.32,216,0
6,830,830. 청암자이아파트앞,2,1,2,3,319.7,2.97,12798.43,87,1
6,830,830. 청암자이아파트앞,2,1,3,7,820.59,6.8,29311.18,153,1
6,830,830. 청암자이아파트앞,2,1,4,2,454.58,3.05,13161.3,161,0
6,830,830. 청암자이아파트앞,2,1,5,3,781.67,5.89,25374.93,140,0
6,830,830. 청암자이아파트앞,2,1,6,1,73.06,0.61,2635.48,24,0
6,830,830. 청암자이아파트앞,2,1,0,2,1009.99,5.8,25004.57,107,0
6,830,830. 청암자이아파트앞,3,0,1,1,122.38,0.96,4120.69,61,0
6,830,830. 청암자이아파트앞,3,0,2,25,1855.19,17.62,75977.79,413,1
6,830,830. 청암자이아파트앞,3,0,3,9,560.1,5.19,22272.01,143,1
6,830,830. 청암자이아파트앞,3,0,4,12,503.03,3.85,16583.94,188,0
6,830,830. 청암자이아파트앞,3,0,5,36,3078.03,25.4,109403.96,660,0
6,830,830. 청암자이아파트앞,3,0,6,22,1884.76,16.74,72148.39,354,0
6,830,830. 청암자이아파트앞,3,0,0,2,58.24,0.57,2451.35,14,0
6,830,830. 청암자이아파트앞,3,0,2,2,44.12,0.42,1797.05,11,1
6,830,830. 청암자이아파트앞,3,0,3,9,625.36,5.21,22513.13,137,1
6,830,830. 청암자이아파트앞,3,0,4,1,4.27,0.03,141.92,8,0
6,830,830. 청암자이아파트앞,3,0,5,1,35.56,0.29,1230.0,10,0
6,830,830. 청암자이아파트앞,3,2,2,10,435.66,4.15,17881.01,136,1
6,830,830. 청암자이아파트앞,3,2,3,11,590.35,6.16,26545.85,168,1
6,830,830. 청암자이아파트앞,3,2,4,9,1782.99,17.37,74920.21,480,0
6,830,830. 청암자이아파트앞,3,2,5,19,1395.22,13.6,58583.52,556,0
6,830,830. 청암자이아파트앞,3,2,6,2,425.24,4.3,18514.47,119,0
6,830,830. 청암자이아파트앞,3,2,7,1,35.78,0.32,1390.0,7,0
6,830,830. 청암자이아파트앞,3,2,0,7,527.68,4.98,21442.72,144,0
6,830,830. 청암자이아파트앞,3,1,1,9,860.71,7.12,30707.29,180,0
6,830,830. 청암자이아파트앞,3,1,2,27,1350.85,12.03,51751.16,387,1
6,830,830. 청암자이아파트앞,3,1,3,73,4260.18,32.84,141578.81,869,1
6,830,830. 청암자이아파트앞,3,1,4,19,1521.15,12.43,53496.95,403,0
6,830,830. 청암자이아파트앞,3,1,5,15,661.42,5.51,23760.96,166,0
6,830,830. 청암자이아파트앞,3,1,6,41,3228.1,26.61,114649.37,617,0
6,830,830. 청암자이아파트앞,3,1,0,8,700.91,5.66,24401.84,158,0
6,831,831. 이태원관광특구입구,0,1,3,2,839.59,6.93,29861.78,163,1
6,831,831. 이태원관광특구입구,1,0,0,9,905.25,8.17,35169.6,336,0
6,831,831. 이태원관광특구입구,2,0,2,16,2019.12,16.37,70540.59,484,1
6,831,831. 이태원관광특구입구,2,0,3,5,783.81,7.72,33283.72,269,1
6,831,831. 이태원관광특구입구,2,0,2,3,181.61,1.49,6459.28,35,1
6,831,831. 이태원관광특구입구,2,0,4,1,52.51,0.47,2040.0,13,0
6,831,831. 이태원관광특구입구,2,2,1,1,15.16,0.2,850.64,12,0
6,831,831. 이태원관광특구입구,2,2,2,9,637.98,6.76,29114.12,277,1
6,831,831. 이태원관광특구입구,2,2,3,7,560.42,5.84,25206.59,223,1
6,831,831. 이태원관광특구입구,2,2,0,3,211.48,2.2,9470.0,75,0
6,831,831. 이태원관광특구입구,2,1,1,4,1253.57,9.98,43041.32,277,0
6,831,831. 이태원관광특구입구,2,1,2,15,1433.61,11.98,51690.12,361,1
6,831,831. 이태원관광특구입구,2,1,3,7,522.55,4.18,18066.48,175,1
6,831,831. 이태원관광특구입구,2,1,4,2,109.74,0.84,3615.43,30,0
6,831,831. 이태원관광특구입구,2,1,5,1,2.0,0.02,80.0,1,0
6,831,831. 이태원관광특구입구,2,1,0,1,65.64,0.51,2210.0,9,0
6,831,831. 이태원관광특구입구,3,0,2,20,1858.67,15.65,67508.35,554,1
6,831,831. 이태원관광특구입구,3,0,3,11,448.29,3.81,16504.2,242,1
6,831,831. 이태원관광특구입구,3,0,4,4,363.28,2.99,12860.86,176,0
6,831,831. 이태원관광특구입구,3,0,5,5,468.17,4.02,17348.28,148,0
6,831,831. 이태원관광특구입구,3,0,6,1,28.44,0.29,1260.0,8,0
6,831,831. 이태원관광특구입구,3,0,2,7,609.21,4.81,20742.93,128,1
6,831,831. 이태원관광특구입구,3,2,2,24,1276.56,13.83,59581.22,446,1
6,831,831. 이태원관광특구입구,3,2,3,19,1427.59,13.68,59019.48,523,1
6,831,831. 이태원관광특구입구,3,2,4,3,96.05,1.04,4502.36,41,0
6,831,831. 이태원관광특구입구,3,2,5,2,47.14,0.52,2246.24,131,0
6,831,831. 이태원관광특구입구,3,2,0,7,424.63,3.82,16497.01,136,0
6,831,831. 이태원관광특구입구,3,1,1,1,48.47,0.95,4080.0,51,0
6,831,831. 이태원관광특구입구,3,1,2,16,1384.86,11.05,47603.52,364,1
6,831,831. 이태원관광특구입구,3,1,3,32,3077.86,22.45,96718.51,819,1
6,831,831. 이태원관광특구입구,3,1,4,6,604.11,5.46,23528.91,271,0
6,831,831. 이태원관광특구입구,3,1,5,11,664.55,6.85,29549.97,252,0
6,831,831. 이태원관광특구입구,3,1,6,2,144.8,1.34,5767.28,36,0
6,831,831. 이태원관광특구입구,3,1,0,5,196.23,1.84,7956.51,139,0
6,832,832. 이촌1동 주민센터 뒤,0,0,2,8,678.66,7.97,34377.06,430,1
6,832,832. 이촌1동 주민센터 뒤,0,0,4,10,311.18,3.23,13834.65,231,0
6,832,832. 이촌1동 주민센터 뒤,0,2,1,1,178.12,1.61,6920.0,41,0
6,832,832. 이촌1동 주민센터 뒤,0,2,2,2,484.46,4.73,20390.0,160,1
6,832,832. 이촌1동 주민센터 뒤,0,2,4,10,1645.22,17.1,73649.18,715,0
6,832,832. 이촌1동 주민센터 뒤,0,2,0,2,84.69,0.76,3290.0,77,0
6,832,832. 이촌1동 주민센터 뒤,0,1,3,10,1418.49,11.5,49561.19,765,1
6,832,832. 이촌1동 주민센터 뒤,0,1,4,3,159.97,1.3,5610.38,66,0
6,832,832. 이촌1동 주민센터 뒤,0,1,0,8,471.64,3.94,17005.21,444,0
6,832,832. 이촌1동 주민센터 뒤,1,0,0,49,7311.82,65.91,284063.95,3319,0
6,832,832. 이촌1동 주민센터 뒤,2,0,1,4,197.63,1.92,8272.77,132,0
6,832,832. 이촌1동 주민센터 뒤,2,0,2,72,12332.16,109.7,472926.56,4010,1
6,832,832. 이촌1동 주민센터 뒤,2,0,3,35,7846.24,63.51,273662.41,1765,1
6,832,832. 이촌1동 주민센터 뒤,2,0,4,13,2291.4,19.68,84821.77,601,0
6,832,832. 이촌1동 주민센터 뒤,2,0,5,7,1814.95,13.87,59814.22,247,0
6,832,832. 이촌1동 주민센터 뒤,2,0,0,12,1328.8,16.08,69268.51,418,0
6,832,832. 이촌1동 주민센터 뒤,2,0,2,8,1780.59,15.73,67734.28,447,1
6,832,832. 이촌1동 주민센터 뒤,2,0,3,5,1251.3,10.47,45140.84,226,1
6,832,832. 이촌1동 주민센터 뒤,2,0,4,2,495.75,4.22,18161.63,140,0
6,832,832. 이촌1동 주민센터 뒤,2,0,5,1,17.42,0.19,800.0,7,0
6,832,832. 이촌1동 주민센터 뒤,2,2,1,6,832.3,7.67,33103.63,301,0
6,832,832. 이촌1동 주민센터 뒤,2,2,2,62,9412.12,93.06,401329.78,4006,1
6,832,832. 이촌1동 주민센터 뒤,2,2,3,37,4066.04,40.5,174686.33,1834,1
6,832,832. 이촌1동 주민센터 뒤,2,2,4,19,2018.43,19.18,82647.66,676,0
6,832,832. 이촌1동 주민센터 뒤,2,2,5,6,709.34,7.9,34061.2,245,0
6,832,832. 이촌1동 주민센터 뒤,2,2,6,1,114.54,1.46,6287.78,45,0
6,832,832. 이촌1동 주민센터 뒤,2,2,0,14,2791.46,24.36,104949.47,889,0
6,832,832. 이촌1동 주민센터 뒤,2,1,1,14,1872.3,16.47,70951.25,756,0
6,832,832. 이촌1동 주민센터 뒤,2,1,2,40,8611.1,69.52,299555.88,2573,1
6,832,832. 이촌1동 주민센터 뒤,2,1,3,31,6022.94,50.18,216240.26,1595,1
6,832,832. 이촌1동 주민센터 뒤,2,1,4,29,5247.92,35.89,154659.21,1227,0
6,832,832. 이촌1동 주민센터 뒤,2,1,5,5,406.77,3.09,13289.73,143,0
6,832,832. 이촌1동 주민센터 뒤,2,1,6,1,532.76,4.66,20080.0,113,0
6,832,832. 이촌1동 주민센터 뒤,2,1,7,2,449.93,3.99,17190.0,125,0
6,832,832. 이촌1동 주민센터 뒤,2,1,0,22,4076.07,34.72,149652.99,1087,0
6,832,832. 이촌1동 주민센터 뒤,3,0,1,6,76.23,0.89,3850.28,20,0
6,832,832. 이촌1동 주민센터 뒤,3,0,2,85,6081.49,53.21,229424.63,3095,1
6,832,832. 이촌1동 주민센터 뒤,3,0,3,80,7638.44,74.94,323080.64,3031,1
6,832,832. 이촌1동 주민센터 뒤,3,0,4,114,10156.96,90.8,391403.21,3268,0
6,832,832. 이촌1동 주민센터 뒤,3,0,5,55,5933.56,44.61,192378.55,1215,0
6,832,832. 이촌1동 주민센터 뒤,3,0,6,9,1862.14,13.51,58218.73,416,0
6,832,832. 이촌1동 주민센터 뒤,3,0,7,3,111.54,1.28,5522.53,127,0
6,832,832. 이촌1동 주민센터 뒤,3,0,0,5,198.29,1.79,7719.74,265,0
6,832,832. 이촌1동 주민센터 뒤,3,0,1,1,215.65,1.73,7460.0,50,0
6,832,832. 이촌1동 주민센터 뒤,3,0,2,4,727.68,6.91,29790.19,175,1
6,832,832. 이촌1동 주민센터 뒤,3,0,3,1,363.11,3.27,14106.86,76,1
6,832,832. 이촌1동 주민센터 뒤,3,0,4,11,2864.13,29.0,124997.28,601,0
6,832,832. 이촌1동 주민센터 뒤,3,0,5,13,2547.55,17.46,75274.5,481,0
6,832,832. 이촌1동 주민센터 뒤,3,0,6,2,351.01,3.82,16469.8,74,0
6,832,832. 이촌1동 주민센터 뒤,3,2,1,2,367.83,3.32,14290.0,75,0
6,832,832. 이촌1동 주민센터 뒤,3,2,2,57,8628.95,82.64,356321.77,2349,1
6,832,832. 이촌1동 주민센터 뒤,3,2,3,60,6870.38,65.99,284441.07,1875,1
6,832,832. 이촌1동 주민센터 뒤,3,2,4,52,6553.58,68.26,294066.23,2772,0
6,832,832. 이촌1동 주민센터 뒤,3,2,5,32,4056.57,43.86,189021.65,1962,0
6,832,832. 이촌1동 주민센터 뒤,3,2,6,3,272.94,2.76,11860.15,115,0
6,832,832. 이촌1동 주민센터 뒤,3,2,7,1,109.9,1.26,5441.47,45,0
6,832,832. 이촌1동 주민센터 뒤,3,2,0,29,2205.37,21.59,93164.23,703,0
6,832,832. 이촌1동 주민센터 뒤,3,1,1,12,312.26,3.03,13093.8,84,0
6,832,832. 이촌1동 주민센터 뒤,3,1,2,81,7106.33,56.67,244278.04,1896,1
6,832,832. 이촌1동 주민센터 뒤,3,1,3,121,12687.33,100.5,433201.66,3576,1
6,832,832. 이촌1동 주민센터 뒤,3,1,4,92,10103.87,81.42,350892.01,2889,0
6,832,832. 이촌1동 주민센터 뒤,3,1,5,101,9370.19,74.83,322551.09,2157,0
